corpus_segment_id,text_sha256,text,source_urls,locators,gold_topic_code,reviewed_by
2d04c681c813ff631e448a3e,04359af047af0ad288af671777400c5cae68babb7ed504d091232bed33256e9a,"When it is complete, he wants the Green Line Extension to be something that we can all be proud of, and he will continue to make your voice heard as the project moves forward.",http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,paragraph 35 sentence 4,,
0a2577c6ac94a8c2d2637685,7ee822a9ed03559e5e6c8124befa41ce365caef76706c10953ddbbca4a548716,"Now, more than ever, Congress needs to step up and renew its commitment to being a real check-and-balance to Trump’s backward foreign policy agenda. That’s why I will vote to repeal and replace the Authorization for Use of Military Force, a measure passed in the wake of the September 11 attacks, which has been used by presidents of both parties to engage in short-sighted and destabilizing military campaigns in places like Iraq and Libya.",https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-doug-chin/,paragraph 116,,
62b1ca3fac225dd82bba0b3e,f83c99569efdc8bf1c30aa591a333999e9b02d421fbbdf94b84bd249336231a5,"Are you worried that your children and grand-children might not have a safe, clean planet to grow up on? Do you think the current administration’s attitude toward environmental issues will result in cleaner water, air, and land?",https://www.tulsi2020.com/issues/environment-protection,paragraph 66,,
3669063a67d5aee43e19ca6d,b27fe33d65814ea1edd67c14dcd261c60b21c12710ebeb64d638ba9ba82e8b6c,"Provide sustained funding to support programs to train local residents on solar installations and other green, alternative energy jobs Partner with environmental nonprofits toencourage individual residents and building owners to go solar or explore alternative energy programs, such as rebates, net-metering, subsidies, and educational programming",https://www.shahanafrombk.com/climate,paragraph 73 -> paragraph 74,,
f2180ee17bb1c4a3990f0c81,a5422705d1d23a358412f2363f644c2039e4f36f920e22bbf73e87f6779f58d7,"I helped my family all the way through college, even though I was the first in my family to attend college. As a young mother, we moved to St Paul which became my extended family.",https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,paragraph 6 sentences 5-6,,
0c0db8718fd8fa61958ff24b,35083645221f33cfa27bc64fd7aea00f1dee02afb921e734a725a48001cfb6fa,"I think the hybrid policing approach we are currently utilizing alongside social workers and mental health professionals is an excellent direction, and if done responsibly can be expanded to Allegheny County and beyond.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,paragraph 208,,
b953ab63d6923d26b4afbc36,9283a0477a57392352717e6880cd338374eb4ec0293e7f5a97c54112213f511f,"Dean is a responsible gun owner and a member of the Gun Violence Prevention Task Force, where he has sought and supported bipartisan solutions to address our nation’s gun violence epidemic. In addition, Dean supported and helped pass the Bipartisan Safer Communities Act, the first meaningful gun violence prevention legislation to become law in nearly 30 years.",https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 53,,
7173bf1b28bb8418c1a99e6e,45523b759b5a98756ebee478542f09b5fef935f344719075b69f992753ad7b58,Andrew Cuomo’s affordability plan for New York City will: Increase the supply of affordable housing. Expand access to affordable healthcare. Connect all New Yorkers to primary care and specialty care when needed. Assist New Yorkers who are denied coverage by their insurance plan.,https://www.andrewcuomo.com/issues,paragraph 21 -> paragraph 23,,
ad19892fbca84d796b104246,1f4fd1dcd993242b7e1e93dc233f628e3cc138fbcd5ca42fcc50dc7c18acf47c,"Pass strong statewide standards like those outlined in SB 729 to establish binding regulations protecting workers, ratepayers, local residents and transparency, and our environment from reckless data center development. This will p rohibit any data center development from moving forward unless it meets necessary standards for environmental protection of our air, land and water, and prioritizes Wisconsin union workers who earn prevailing wage, puts local communities in control and requiring transparency, and protecting ratepayers from increased utility costs.",https://www.keldaroys.com/issues/data-centers,paragraph 17 sentences 1-2,,
81b634297827bccfa2507daa,829b774aa07f6563a40c91a5fb752b704d096a16e87757039ee5097fd73dc171,"Connolly also worked closely with Sierra Club leaders to help shape Cambridge’s groundbreaking Bring Your Own Bag ordinance , which made Cambridge the largest city on the East Coast to ban single-use plastic bags and the first city in the Commonwealth to require a fee for paper bags.",http://web.archive.org/web/20160830204857/http://www.mikeconnolly.org:80/endorsed_by_sierra_club_massachusetts,paragraph 38 sentence 2,,
51733a1051ca5a6c3e9f388b,c069877fb731d0ab22f8f660c3d6d4ab632b86196b24204231c6659945d1ddf2,"Democrats can no longer afford to start our negotiations from the middle, when far-right politicians like Ted Cruz and Donald Trump are gaining ground and will only pull our nation closer to authoritarianism.",https://www.civilbeat.org/2018/07/candidate-qa-u-s-house-district-1-kaniela-ing/,paragraph 108 sentence 4,,
d85313abf97a5a1689317e0b,2bba9f683d312f643afb0ff0f07fbb522e55dbb4fab993e016aecb90292ecc4c,"This vital work cannot wait. That’s why as your state Senator, I will: Fight to pass an amendment to Virginia’s Constitution explicitly protecting a woman’s right to an abortion and reproductive health services. We need this passed immediately to protect against future Republican efforts to strip away our rights.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 19 -> paragraph 20,,
a3804cc0307afc816cb1d24d,8baa37133b0c312434f1806e52311d0ce509990b78b94fef8bbb1287a5fa6435,Donate Stay Up To Date Sign up with your email address to receive the latest campaign news and updates. Email Address,https://web.archive.org/web/20200417120740id_/https://www.electerika.com/,paragraph 70 -> paragraph 73,,
290447daeaa904f5cd9bc893,c26ccb791a5bce25d8f142eafb3415112b4e2d7d1e7c8dc14fd43bf05e4f454a,"A THRIVING BRIGHTON: Ensure that we live in a community where our elders can age in place, and in which individuals and families are not displaced from their homes by market vagaries, all while maintaining the smart growth and economic re-development enshrined in our Envision Brighton 2018 Comprehensive Plan.",http://www.wiltfortownboard.com/priorities,paragraph 18 -> paragraph 19,,
eae6f1076ea4ad55ae4702f6,cffe9e8c684510655d729968d8154741d138a4feebf1919137ba9bdee1e7a42e,"Endorsements Media Recent Press Pledges Press Releases Volunteer Voting Information Donate Select Page End Police Brutality, Reimagine Public Safety My first protest was in 1997 with my step father. We were protesting the brutalization of Abner Louima by the police. 23 years later, we are protesting the racist murders of George Floyd and Breonna Taylor. I feel betrayed when I see police flagrantly violating the rights of black people across this country.",https://pharaforassembly.com/platform/policing,paragraph 36 -> paragraph 46,,
7f276a973afeb68cd9a06eb5,f77671df2becfb1973b68764f702cca6833367bd4b389bf5a5b385aed9db541e,"Maintaining strong relationships has allowed my office to bring citizens into leadership. We’ve installed traffic-calming measures, worked on shared commercial compost pick-up, and supported urban agriculture through our City Farms program. I will always put community voices first.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,paragraph 224 sentences 6-8,,
35715b901ff443d41bf6ac65,3d8246b0b2c9b485e2ed354121f997dd37ddc2bfadb301442cb4b838293ab1a9,"A Habitable Planet is a human right Climate change is no longer a problem of the future. We are living through worsening heat waves, historic wildfires, droughts, and many other extreme weather events that are only going to get worse unless we make a just green transition away from fossil fuels now. This means regulating big polluters while creating good jobs and ensuring that we have a safe landing place for workers currently employed in fossil fuel industries.",https://web.archive.org/web/20240518092853id_/https://www.chaichifororegon.com/the-issues,paragraph 19 -> paragraph 20 sentences 1-3,,
cd70c7c53241ef7e257cb10d,033a4e98cf8a40c56aaac0fec3b7ac0a2e28ccefefe1a7ca5ca88ae73db12257,End the War on Drugs Universal Childcare from Birth to Age 5 Free Public Colleges and Vocational Training Better Pay for Teachers,https://www.chrisrabb.com/platform,paragraph 90 -> paragraph 93,,
853e336072d1bf996aa8ba30,9e25603719190f438aed47256dba98d3eccb3870eb7f29f8b2b326d8e23e40a4,"I am opposed to the ballot question that would lift the cap on charter schools in Massachusetts. My position on this issue is simple: before we increase the charter school cap any further, we need to address the issue of funding reimbursement for our district public schools.",https://www.thesomervilletimes.com/archives/70059,paragraph 49 sentences 1-2,,
39e418970d9607678525f43b,5c5cf8c1e57a5fe9ff576cf6a57271f1c7e3c70f7e8c495a4d91cdcf8772a0ac,"Hiral met her husband, Dr. Kishore Tipirneni, during her first year of medical school. After she served as Chief Resident of the University of Michigan’s Emergency Medicine program, Hiral and Kishore looked for a place they could settle down, practice medicine, and begin raising a family. They sought somewhere that reflected the Midwestern values they both learned growing up. They chose Phoenix.",http://hiralforcongress.com/,paragraph 14,,
b388eb66e576b3a4fc76070e,39bb48870e6c5487cd1c7cab77705aa0a3fc93445cc45084e50abb21d5a535b1,"Thousands of women here in Atlanta scratched out a living as washerwomen. The work was heavy. Monday through Saturday, they made their way to white families, trudging from house to house picking up piles of dirty laundry. Once they were back at their own homes, they toted gallons of water from pumps and wells.",https://2020.elizabethwarren.com/atlanta-speech,paragraph 30 -> paragraph 31,,
632823719707421743f8c2cc,3fde851b4cf63ecd70c8c5ddcfc40716643266b8a753cd3bf08581b42687afde,A New York that Works for All More Affordable Housing 39th District Volunteer Transform how we police And invest in everything else to undo decades of damage in communities across NYC,https://www.justin2021.org/transform-how-we-police,paragraph 77 -> paragraph 83,,
ad095ec361e27c4d367998ad,93f394491c8aaf15d8da3a9a0beddaf204485e280f2c6dda499b067202e462da,"I strongly believe that education can be part of the solution. I support establishing K-12 curricula statewide that teaches personal boundaries, bodily autonomy, consent, and respect as part of a comprehensive sex ed program.",https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,paragraph 36,,
2b720c1e3f9c9505d4edc3db,b5059033b677f13319abb52107f29bc4945bba400ce4617f35d594f296ef5d82,"We need to invest in community resource centers, counseling services, and incentivize intramural and extracurricular programs for Pittsburgh youth. I plan to personally address this disparity by working with community organizations, nonprofits, and Pittsburgh Public Schools to ensure our youth have the resources to pursue prosperous, secure futures.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,paragraph 202 sentences 4-5,,
86340bd9a66d1ed0ef8256c7,8ba5cfc352c9472131b480201932ceaebb5f27caa64c68ae88d97b7aaad4c6d7,"In Congress, Dean serves on the House Small Business Committee and chairs the Subcommittee on Investigations, Oversight, and Regulations. Dean is also a member of the bipartisan Problem Solvers Caucus, co-founder of the Stakeholder Capitalism Caucus, and a member of the Entrepreneurship Caucus.",https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 33,,
85f91967a0635a4b44d7efeb,60b4fe304f3b56fbc7149771bcbc42e2d39af6c7d95f2800d5526edce04eadd1,"Andrew Cuomo’s plan for public safety will: Increase the size of the NYPD. Andrew Cuomo will add 5,000 new police officers to the force—quickly—bringing the ranks of the NYPD up to 39,000, the size of the force 25 years ago.",https://www.andrewcuomo.com/issues,paragraph 31 -> paragraph 32,,
c97e271f078f02773eb2a4cb,76940cdafc191dcd858959223fc0b962ab21cc0e913ffbcf853e2baf4f26edb6,1 capture 05 Nov 2025 Oct NOV Dec 05 2024 2025 2026 success fail About this capture COLLECTED BY Collection: Save Page Now TIMESTAMPS The Wayback Machine - https://web.archive.org/web/20251105173603/https://www.keldaroys.com/_next/data/fFdHRPSwtRYvypxrCXa4d/issues.json,https://www.keldaroys.com/_next/data/fFdHRPSwtRYvypxrCXa4d/issues.json,paragraph 1 -> paragraph 16,,
26b4fb78d8542dabe7bd6cc4,1ce7ead4c7d5deef4e491c9466576c37f01123f25d6706b2c8ec52e5dc1b04e8,26th Middlesex District Events Blog Contribute Facebook Twitter Or sign in with email Don't have an account? Register now Mike Connolly for State Rep.,http://web.archive.org/web/20160807044232/http://www.mikeconnolly.org:80/progressive_platform,paragraph 21 -> paragraph 26,,
a84b1411fa50c5e2520ea31e,6de3bbb4c95f87a9679767fba9b6bfb0f40bcdeb53fd8224b33d2194cd2185d8,TIMESTAMPS The Wayback Machine - https://web.archive.org/web/20180129002517/http://www.summerforpa.com:80/healthcare donate Home About District,http://www.summerforpa.com/healthcare,paragraph 18 -> paragraph 23,,
48befaa3c33e5a6db2772900,9824082cacec7bdc26232567691e3bd16ff714f66cdaa97644dbb76abe7998fa,"It’s why I have so passionately fought and organized against this administration’s actions against women. Most crucially, this has included protesting Brett Kavanaugh’s nomination to the Supreme Court, whose pro-life ideology will ensure that the rights enshrined in Roe v. Wade will be whittled away, if not outright abolished.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 17,,
d456fdd62a5ad631eaa1198c,1d1014b7a40cf4f5a510ff95fbe0d156efe44d0c18fc9049659406292a3177f1,Massachusetts State Representative Somerville Donate Scroll Volunteer for Erika: Name * First Name Last Name Email * Phone * (###) ### #### Thank you! Make a Donation:,https://web.archive.org/web/20200417120740id_/https://www.electerika.com/,paragraph 4 -> paragraph 17,,
1a329654e1d691b5cdd3d24a,ca48564b2f4be1e18fea53c75d731dedce3f6e263216c1227c44e77ef1928928,"The need for compassionate, thoughtful, and constituent-oriented service to the community has never been greater. I would be honored to receive your vote, allowing me to continue serving as a Brighton Town Councilmember.",http://www.wiltfortownboard.com/,paragraph 16,,
0ece85a063f2508aff3064d9,a8ac9b5a4bd5a2563e9090b3bf3b5143177e77dcbcd298b5fb062a76aa65b3cb,"End Technical Parole Violations: New York sends more individuals back to prison for non-criminal, technical parole violations than any state except Illinois. Such violations include violating curfew, failure to do programming, and sleeping in a location other than your designated home. Minimal process is all that is currently required to return a paroled individual to prison.",https://jabariforstatesenate.com/criminal-justice-reform,paragraph 68,,
adad8dd9fa2d10e02a888785,966a222ba319665e3b842817c0776b7ff06f035bf856e21487063a7c03d1bd18,"We are paying for 20 years of shuttered recreation centers, closed pools, and downsized city operations. It is time to reinvest in communities.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,paragraph 226,,
7e362de820b843ef5f0a71c8,5c3e038a889998ff3c0297bc691bc471d68030bbeb1ff99500238230cce7cbe5,"We need leaders who will bring together our diverse community into a movement towards justice, equality, compassion, and solidarity. Join in supporting Farrah Chaichi for HD 35.",https://web.archive.org/web/20240518092853id_/https://www.chaichifororegon.com/the-issues,paragraph 26,,
c4fa97f9bdcf64fe7952450c,c37100be289780197fd6d75368fd34ca921b74eaecfd886069421e9d0e183ac6,"Shaun is a staple in the community, working to organize people to take power back from establishment figures who have let us down time and time again. Shaun is running for Assembly District 34 to continue this work, not as a newcomer but as a seasoned organizer ready to fight for his community in a new forum – Nevada’s legislature.",https://navarrofornevada.com/,paragraph 8,,
e3b0ad2db158094596750a17,d8b711bffbd09d38acbfca85d5577f7b6ca58292ec9d120b5e4ba2dec10619b8,"Under the leadership of Tim Toomey and the Somerville Legislative delegation, MassDOT and the MBTA have adopted the Construction Manager/General Contractor delivery process, which allowed a phased construction process to begin in 2012. Efforts to construct the extension are now well under way and Green Line service to Union Square is expected to begin in 2017.",http://web.archive.org/web/20160416122402/https://timtoomey.org/transportation/,paragraph 36 sentences 1-2,,
c7668273d876c1542890d35a,99aaf344f67ab5cdd2eeb70dbc81f9e9d7e7f952d3c4eb570c6a00c984d4f0c1,"I would follow the approach with which I have conducted my career here in Hawaii. We need to rein in unnecessary government spending, which is running rampant in Washington and this administration. No more first-class travel for anyone.",https://www.civilbeat.org/2018/06/candidate-qa-u-s-house-district-1-donna-mercado-kim-3/,paragraph 126,,
e120790516f9b1eae2858fbf,e34bd7028127e6d2aac8a1e574e3871489db16ff3c5517b71b0f41b656c5cdfc,"The implications of this fight were enormous — and so was the response. As the idea that Black and white workers could make real structural change if they fought side by side began to spark to life, an evil force was once again mobilizing against it.",https://2020.elizabethwarren.com/atlanta-speech,paragraph 55,,
ffdcb03d3388bf63823f11dd,999dc4dd01a44c2f50f785baa84790eb0b5f1e04c0e4003964781d31f19033ef,"Together, we can fight climate change and make streets safer in our neighborhoods. If elected, I will make it a top priority to roll out these initiatives in early 2022 so that we can work together to fight climate change, and make our streets and public spaces safe for all ages without waiting for citywide action.",https://www.justin2021.org/climate-policy,paragraph 76 -> paragraph 77,,
9d6141e76811add717a80753,246cf99cd778ef4425a219d32bd728bbd75cc3c818f9ecfe7ba439f6787219fc,Housing We need to be honest about our history. Our communities still feel the effects of racial covenants in housing. That systematic discrimination continues to impact the financial security of BIPOC Minnesotans.,https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,paragraph 63 -> paragraph 64,,
1b301eba8eb94e2298f9d62b,c74d3ebf72d93c145a87d9512838257c4285701c0c2b88615e9ae79309b8b16b,"Specifically, decisions have to be made about the county jail, the future of the Shuman Detention Center and our criminal justice system. Affordable housing, homelessness and the poverty that afflicts so many families in this county must all be addressed.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 202 sentences 3-4,,
18ce1b6b0bb7bd242d95f6b0,f04200623d715b545670b41b5782b754db49a4e1037d73e9d1dd05db7e74b3fc,"I firmly reject discrimination across all aspects of life specifically including education, employment, healthcare, housing, and criminal justice. I'm dedicated to bolstering civil rights safeguards in combating discrimination and prejudice in our daily interactions. I will champion the rights of minorities and marginal communities, including women, people of color, LGBTQIA+ individuals, immigrants, and people with disabilities. I pledge to advocate for the safeguarding of these communities to guarantee equal access to resources, opportunities, and protections necessary for their well-being. Every individual deserves to be treated with dignity, respect, and equality.",https://www.caseyfororegon.com/issues,paragraph 41 sentences 1-5,,
a5afbb203d563bd28f484179,53a0ad80865b1eca587a8990dd5f1671df6e03320bd82adaf7fc2a4ffe57459e,School Visit Request Radar Maps Closings Submit a Closing Ski Report Weather Talk School Pictures Mini Meteorologist Weather App Buffalo Plus,https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,paragraph 93 -> paragraph 103,,
