race_id,election_date,candidate_name,publisher_candidate_name,publisher_candidate_key,role,question_id,topic,question,publisher_option_code,publisher_option_text,publisher_explanation,publisher_reference,complete_original_response,response_status,supporting_explanation_present,review_caveat,review_note,record_type,publisher_commit,publisher_version_date,source_url,attribution
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question10,Schools,Just 28% of fourth graders are proficient in reading. What should the next mayor do to improve learning?,1,"Stay on the current course, since scores are gradually improving","“NYC Reads is an important step in the right direction. We need to continue our citywide commitment to wide-scale literacy efforts, while honing our programming — including providing educators with support.”","Candidate statement (Apr 18, 2025)","1 | “NYC Reads is an important step in the right direction. We need to continue our citywide commitment to wide-scale literacy efforts, while honing our programming — including providing educators with support.” | Candidate statement (Apr 18, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question12,Federal Government,What is your position on NYC’s sanctuary city laws?,4,Change the laws: City authorities should further restrict cooperation with federal authorities,“The Trump administration is waging war on the First Amendment and our constitutional rights as it continues to abduct New Yorkers from across our city. Any effort to cooperate with these efforts is a moral stain on our city. We should strengthen our sanctuary city laws.”,"Campaign statement (Apr 18, 2025)","4 | “The Trump administration is waging war on the First Amendment and our constitutional rights as it continues to abduct New Yorkers from across our city. Any effort to cooperate with these efforts is a moral stain on our city. We should strengthen our sanctuary city laws.” | Campaign statement (Apr 18, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question13,Federal Government,How should the next mayor deal with President Trump?,2,Resistance is the priority,“What we saw under Donald Trump's first presidency is there's far more respect for someone who fights back than someone who simply relents.”,"The New York Editorial Board (Feb 2, 2025)","2 | “What we saw under Donald Trump's first presidency is there's far more respect for someone who fights back than someone who simply relents.” | <a href=""https://nyeditorialboard.substack.com/p/zohran-mamdani-interview-transcript"">The New York Editorial Board</a> (Feb 2, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question14,Health,What is your spending priority for $500 million in opioid settlement funds?,1,Supportive housing services for people with substance use disorders,"Mamdani promises to expand access to substance use treatment and safe injection facilities, “ensuring they are equitably located across the city.”","Candidate statement (Apr 18, 2025)","1 | Mamdani promises to expand access to substance use treatment and safe injection facilities, “ensuring they are equitably located across the city.” | Candidate statement (Apr 18, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question15,Health,Do you support involuntary hospitalization for people with volatile episodes of mental illness?,2,I oppose the law’s premise: People’s rights to make their own mental health care decisions should not be compromised,"“I will build an integrated system of mental health, housing, and substance use services, such that hospitalization is rare.”","Candidate statement (Apr 18, 2025)","2 | “I will build an integrated system of mental health, housing, and substance use services, such that hospitalization is rare.” | Candidate statement (Apr 18, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question17,Leadership,What kind of manager should the next mayor be?,3,The Delegator — hire top talent to run agencies and rely on their judgment,"“I have seen in previous mayoral administrations, across the ideological spectrum, examples that I would love to bring into my administration of how you can empower the people who know the most about the work that you're seeking to accomplish.”","The New York Editorial Board (Feb 2, 2025)","3 | “I have seen in previous mayoral administrations, across the ideological spectrum, examples that I would love to bring into my administration of how you can empower the people who know the most about the work that you're seeking to accomplish.” | <a href=""https://nyeditorialboard.substack.com/p/zohran-mamdani-interview-transcript"">The New York Editorial Board</a> (Feb 2, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question18,Leadership,"A generation from now, what’s the one legacy you’d like New Yorkers to recall from the next mayor?",1,They expanded opportunities for poor and working-class New Yorkers,"“If you make it universal, the benefits are not just fiscal. They're also public safety. They're also peace of mind.”","The New York Editorial Board (Feb 2, 2025)","1 | “If you make it universal, the benefits are not just fiscal. They're also public safety. They're also peace of mind.” | <a href=""https://nyeditorialboard.substack.com/p/zohran-mamdani-interview-transcript"">The New York Editorial Board</a> (Feb 2, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Zohran Kwame Mamdani,Zohran Mamdani,candidateZohran,endorsed,question19,Leadership,What kind of early-career experience is most important for the next mayor to have?,2,Served as a community or labor organizer,,,2,publisher_coded_option,False,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question1,Streets,What is your preferred model for outdoor dining?,3,Consult with restaurant owners and propose a new permit program tailored to their needs,“Outdoor dining rescued countless restaurants during COVID and needs to endure.”,"Candidate statement (May 7, 2025)","3 | “Outdoor dining rescued countless restaurants during COVID and needs to endure.” | Candidate statement (May 7, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question2,Streets,Which best describes your approach to bike lanes?,1,Continue to expand the bike lane network and provide more protected lanes,"“The city has consistently fallen short on its milestones [in the Streets Master Plan], including the miles of protected bus and bike lanes required to be built each year.”","Streetsblog NYC (Apr 11, 2025)","1 | “The city has consistently fallen short on its milestones [in the Streets Master Plan], including the miles of protected bus and bike lanes required to be built each year.” | <a href=""https://nyc.streetsblog.org/2025/04/11/council-to-dot-do-better-at-tracking-projects-so-we-can-see-when-you-fail"">Streetsblog NYC</a> (Apr 11, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question3,Streets,Do you support trash containerization?,4,Promote containerization for all residential buildings,,,4,publisher_coded_option,False,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question4,Public Safety,Which statement best reflects your preferred approach to policing?,2,Maintain roughly the current size of the police force and focus enforcement on serious crimes,"“We've got vacancies of at least 2,400 vacancies right now in the NYPD. So, what makes sense to me as mayor is to fill those vacancies before we do anything else.”","Brooklyn Democrats Mayoral Forum (Apr 23, 2025)","2 | “We've got vacancies of at least 2,400 vacancies right now in the NYPD. So, what makes sense to me as mayor is to fill those vacancies before we do anything else.” | <a href=""https://www.youtube.com/watch?v=Bmkx_s2QuaE"">Brooklyn Democrats Mayoral Forum</a> (Apr 23, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question5,Public Safety,How should the NYPD enforce transit fares?,2,Fewer summonses for violators — enforcement is too aggressive,"“Maintain summons enforcement with greater equity that no longer employs disproportionally aggressive policing of only communities of color when fare evasion exists more broadly. Enforce summonses for those who can afford to pay and provide a better way for New Yorkers unable to afford the fare to access the Fair Fares discounted fare program, with an opportunity to avoid fines they are unlikely to pay through demonstrated good behavior of no further fare evasion.”","Candidate statement (May 7, 2025)","2 | “Maintain summons enforcement with greater equity that no longer employs disproportionally aggressive policing of only communities of color when fare evasion exists more broadly. Enforce summonses for those who can afford to pay and provide a better way for New Yorkers unable to afford the fare to access the Fair Fares discounted fare program, with an opportunity to avoid fines they are unlikely to pay through demonstrated good behavior of no further fare evasion.” | Candidate statement (May 7, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question5a,Public Safety,The number of people incarcerated at Rikers Island is approaching double the capacity of planned new jails. What should the next mayor do?,0,,"“Everyone has acknowledged the plan is delayed and will go beyond 2027, partially because the current mayor has failed to follow-through on the necessary steps to advance the plan. The Independent Rikers Commission's plan should be followed with better leadership from the mayor's office. We must safely reduce the inflated population by creating the mental health infrastructure that helps move the approximately half of those on Rikers with mental illness to more appropriate settings, while working with DAs and the courts to resolve delays in case processing times.”","Candidate statement (May 7, 2025)","0 | “Everyone has acknowledged the plan is delayed and will go beyond 2027, partially because the current mayor has failed to follow-through on the necessary steps to advance the plan. The Independent Rikers Commission's plan should be followed with better leadership from the mayor's office. We must safely reduce the inflated population by creating the mental health infrastructure that helps move the approximately half of those on Rikers with mental illness to more appropriate settings, while working with DAs and the courts to resolve delays in case processing times.” | Candidate statement (May 7, 2025)",no_coded_option_not_no_position,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question6,Housing,What is your preferred path to creating more affordable housing?,1,"Push to expand development rights in every community district, with existing affordable housing set-asides",“Our city can ensure every area helps contribute to confronting the housing crisis by creating more housing.”,"NYC Mayor's Office (Dec 5, 2024)","1 | “Our city can ensure every area helps contribute to confronting the housing crisis by creating more housing.” | <a href=""https://www.nyc.gov/office-of-the-mayor/news/882-24/mayor-adams-governor-hochul-speaker-adams-celebrates-passage-most-pro-housing-proposal-in?"">NYC Mayor's Office</a> (Dec 5, 2024)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question7,Housing,How should the next mayor manage decaying public housing?,0,,"“We need to repair and maintain public housing units, allow residents to opt-in to private management, and pursue public-private financing models of public housing development that are more financially sustainable for NYCHA. Residents must help guide the options available with clear communication about their trade-offs.”","Candidate statement (May 7, 2025)","0 | “We need to repair and maintain public housing units, allow residents to opt-in to private management, and pursue public-private financing models of public housing development that are more financially sustainable for NYCHA. Residents must help guide the options available with clear communication about their trade-offs.” | Candidate statement (May 7, 2025)",no_coded_option_not_no_position,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question8,Housing,What should the Rent Guidelines Board do next year?,2,Freeze rents if economic analysis determines it's feasible,"“I certainly would consider a rent freeze and certainly would support it, but I don't want it to be to the detriment of our renters, where there could be retaliation.”","The Brian Lehrer Show (Apr 17, 2025)","2 | “I certainly would consider a rent freeze and certainly would support it, but I don't want it to be to the detriment of our renters, where there could be retaliation.” | <a href=""https://www.wnyc.org/story/meet-the-mayoral-candidates-adrienne-adams/"">The Brian Lehrer Show</a> (Apr 17, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question9,Schools,What’s the best way to admit students to specialized high schools?,0,,“I believe we must expand more specialized schools so more communities can participate based on grades and tests and not entirely focus on where we apply SHSAT.”,"Candidate statement (May 7, 2025)","0 | “I believe we must expand more specialized schools so more communities can participate based on grades and tests and not entirely focus on where we apply SHSAT.” | Candidate statement (May 7, 2025)",no_coded_option_not_no_position,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
race-d0d830cb7a9e40e91152,2025-06-24,Adrienne E. Adams,Adrienne Adams,candidateAdrienne,opponent,question10,Schools,Just 28% of fourth graders are proficient in reading. What should the next mayor do to improve learning?,3,Reduce standardized testing in city public schools,“We must prioritize targeted support for students and families whose children need extra help.”,"Candidate statement (May 7, 2025)","3 | “We must prioritize targeted support for students and families whose children need extra help.” | Candidate statement (May 7, 2025)",publisher_coded_option,True,,,publisher_coded_survey_not_literal_candidate_quote_or_independent_stance_review,a420a293a42513df19e96423642a6ffd7fa1266a,2025-06-03,https://github.com/thecityny/2025-meet-your-mayor/blob/a420a293a42513df19e96423642a6ffd7fa1266a/src/candidate-content.js,"THE CITY and Gothamist, Meet Your Mayor2025. Original publisher license retained with source package."
