corpus_segment_id,text_sha256,text,source_urls,locators,gold_topic_code,reviewed_by
c7e813ca7b746236da2daf20,38c4d9d306cfe09e4c50400fe270f904828162dd5484d470e044c26d42749ca3,"In Congress, I would also advocate for funding to ensure the Philadelphia Transit Access Fund has the resources it needs to provide free or reduced-fare transit passes for households with incomes at or below 150% of the federal poverty level.",https://www.cityandstatepa.com/politics/2026/05/candidate-questionnaire-chris-rabb/413545,paragraph 104,,
63dc8463eabd973d27b53e69,77585ecce7274261ed7734f96d8938466d8c64b00035b89beb6466ce36e08310,"Working as a defense attorney, Edwards said, he sees the effects of the lack of mental health and substance abuse services.",https://web.archive.org/web/20160607163830/http://www.pressherald.com/2016/05/30/hd-39-newcomers-seek-house-nomination/,paragraph 144,,
965a9d779aa9c1d2275bcc06,1a6fadf3534e1033d22f418f366eef30e57e1f6d7439ad3d2c99cdf79365df25,No Do you support adding a congestion fee in Seattle? No Do you support the creation of a Seattle municipal bank?,https://www.theurbanist.org/2017-endorsement-questionnaire-mac-mcgregor,paragraph 51 -> paragraph 54,,
369438d496e62528131706e2,c5f763ca198dea60b07bc587e8a776ff356c6932984c942834a6376b8bbb7767,"(Editor’s note: Frick was alluding to a comment made late last year by Council Member Marc Elrich, a rival candidate for county executive, who accused the Montgomery County Planning Board of “ethnic cleansing” in its 2013 sector plan for the Long Branch community adjacent to the route of the future Purple Line.)",https://bethesdamagazine.com/2018/02/13/montgomery-county-executive,paragraph 541 sentence 6,,
f230d28c7d2ca2d74685c360,449c47cdc244e26b4fc64812f7ce8552d2305039c81e0d48a07df773de0cf870,"A truly sustainable community is one empowered by active engagement by neighbors and not by promising to personally solve city-wide issues that no single person can fix. The current 40th Ward alderman has been in office for 35 years – in that time, he’s built a career plunging the city into debt and keeping the community uninformed and uninspired.",https://chicago.suntimes.com/2019/1/27/18319203/40th-ward-candidate-for-alderman-maggie-o-keefe,paragraph 257 sentences 1-2,,
c22ad5a21e9d26838bcb45bd,bbfdf1d20352011a34a0884c10d08129ee4cc0179c1ea5412396951ff22a7ec5,"Delaney Health Care Plan I believe that health care is a fundamental right. I am proposing a universal health care plan that will provide high-quality care to everyone and replace our outdated system of employer-sponsored insurance. As President, I would roll this plan out to the American people after we fix the damage that the GOP has done to the Affordable Care Act and improve upon it.",https://www.democracyinaction.us/2020/delaney/delaneypolicy013019healthcare.html,paragraph 37 -> paragraph 38 sentences 1-3,,
7e706ef1d771fcc4e07bb3a5,52cb76795f6474af16a7e9dd03fef189553ed8deee3af2524a9a25e90ada8387,► November (38) ► October (46) ► September (34) ► August (50) ► July (48) ► June (52) ► May (100) ► April (59) ► March (52) ► February (42),https://lehighvalleyramblings.blogspot.com/2021/04/heckman-formally-announces-candidacy.html,paragraph 139 -> paragraph 148,,
6d4148e9016570c5c30fbb4b,499f067bd81c4888a7e1ea33bf15b2219a96f3872f1e73106a6e91ea1b736460,"Big Bend border wall construction paused The “rural revolt” The beaver backlash How soon, Mike? The empty audit Victims of Watson Grinding explosion win in court",https://www.offthekuff.com/wp?p=103735,paragraph 199 -> paragraph 204,,
7841030c9aea787fb15fe716,f9bdf9465b487012f66c0a04ccfce12a5d1d1447a15c68af757114d0678ef661,Mayor Lori Lightfoot’s office said the use of the YMCA facility is part of multi-government agency effort to find shelter and services for the migrants bused to Chicago.,https://blockclubchicago.org/2022/09/20/west-ridges-shuttered-ymca-building-being-used-to-house-migrants-bused-in-from-texas,paragraph 212,,
b96fcef3228df95ae2437889,28494d3800d17d1af59563f1082ad468bcf981f5a3d7de01e216d43193ecf50e,41 captures 22 Nov 2023 - 19 May 2024 Oct NOV Dec 22 2022 2023 2024 success fail About this capture,https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 1 -> paragraph 12,,
6c518bc945c782b04d22ddcd,622a8b056c4e10800399edc3d82b9b0f5617bdc7c75a2bc1ee4704ab09ff502a,"Inaugural 'Rat Walk' tour in DC brings pest management education to community The rats don't own this city, we do! On Wednesday night, some members of a DC community got the chance to start learning how to take the city back.",https://13wham.com/,paragraph 130 -> paragraph 131,,
cd1e2f1a5cae5457435d4a4c,02419de289be4cfcb2e878945031b10d289ef9292abcabc69485fabfcdebf7d5,"“I support the judge’s decision to bar ICE from making immigration arrests in New York City courthouses. Our courts should be places of justice, due process, and equal protection under the law — not fear and intimidation. As an attorney working in the court system, I have seen firsthand how fear and instability can create serious barriers to legal access for working families and vulnerable communities.",https://www.baileyfor56.com/post/statement-democratic-assembly-candidate-michael-bailey-supports-court-ruling-blocking-ice-arrests-i,paragraph 29,,
603debd77cb13df5146ce4a1,d73bc317d393ce297390cb5f70f371f0e510537abac16dbed15cb5cf386bb506,You can read more here about our commenting policy and terms of use . More information is also found on our FAQs .,https://www.pressherald.com/2016/10/05/michael-sylvester-democrat,paragraph 262,,
0c96bdaab7a96a85ecbdb46e,f7f8345345336de0ba9d6a1960609397864009803ec0b865709a306453c3de45,↑ Note: This text is quoted verbatim from the original source. Any inconsistencies are attributable to the original source. v • e,https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio,paragraph 158 -> paragraph 159,,
788df22dfc94354314012b4b,47dc3190fac679768ed9f011d91eb48dd1b9733d0e7d39491e51cf972a1f5527,"In Congress, Gutierrez was an ever-present voice for immigrant rights who has chafed in recent months from efforts by the Trump administration to overturn actions by President Barack Obama, including ending a program that deferred deportation for people who entered the country illegally as minors.",https://www.chicagotribune.com/2017/11/28/gutierrez-tries-to-anoint-garcia-successor-in-chicago-politics-shake-up,paragraph 301,,
b6b6c90999d97ef0244b02ac,dcb9a818080fdb251beeb3e05462aa85f1e78cc546919f6feb2d70b40f3e626b,"Right now in Virginia, someone can work full-time and makes less than $15,000 a year. Compare that to the amount needed for a married couple with one child to live in Fairfax County—which is $58,394, according to MIT’s living wage calculator .",https://yasmineforvirginia.com/issues/jobs/embed,paragraph 39,,
742ee6221c1ac05645f5b745,af2f592c41f01c347662db5d09a27659940a1ed52c55cefa66d5f2eac7018d37,"As a result of the State’s increased climate-related initiatives, we must pass S3126C and prioritize these communities in providing jobs, training, and other resources, helping to correct the years of injustice experienced by these New Yorkers.",https://jabariforstatesenate.com/platform/climate,paragraph 15 sentence 4,,
b01f7a1f039c4d6277ab1f2d,790e0fc5b43d2edfe636d4038a47fb895d2fe82f433384101e2899b170d14143,"Wisconsin tracks police use of force, but the numbers are hard to compare Facebook Page X Instagram Linkedin YouTube Bluesky",https://milwaukeenns.org/mps-board-of-directors-candidate-dana-kelley,paragraph 84 -> paragraph 90,,
940ba1271732df7070689ab6,b66cf07a89cc67a7d1449d035dad763db2405ebd001f17903b8056d9f2e598e5,LGBTQ+ Rights Phara for Assembly WordPress Embed HTML Embed Copy and paste this URL into your WordPress site to embed,https://pharaforassembly.com/platform/lgbtq/embed,paragraph 20 -> paragraph 24,,
d24a931837e704140060f3af,aed8f44b2afdaac752108e2213eed4c6fbdb920c770f5476b1260ca027fb9fae,"By Jamie Quinn Staff Writer August 19, 2026 at 1:50 am men's soccer The decades-long partnership that transformed Syracuse men’s soccer",https://dailyorange.com/,paragraph 64 -> paragraph 67,,
b62d26afb95cfdbbf45e77b6,aa88b6226f340e0c1071fa674d9871951bf47684af321b293b60e2385da4a909,"Remove and replace lead pipes. Twenty-one percent of NY-7’s service lines contain lead – the third highest of our state’s Congressional districts. Affecting residents of apartments, co-ops, and single-family homes alike, lead exposure causes irreversible health effects, especially for children, who risk suffering from behavioral issues, decreased cognitive capacity, and more.",https://clairevaldezforcongress.com/issues/memo/housing,paragraph 49 sentences 1-3,,
e96ff7f491e503d52fc2b470,19c7909a04562d7f23fb35e927e9699ba4f78276e3c5223c90dacc1cd0c61bd2,"Root out corruption and reform boards and commissions that utilize political appointees to make them recallable, and nominate working class people to vacancies",https://www.bob4districta.com/platform,paragraph 94,,
88f1caf3bd42ca5780e20223,27d9f91e03038d1064a89bfbb60a600c3254ed632e666d9251784d0beb43fa15,"Assemblymember Karris, Thomason’s opponent, has a 12-to-1 advantage in campaign contributions, according to campaign filings. Karris reported raising $46,500 in contributions as of Jan. 15. That included contributions from Southwest Gas, NV Energy, and various unions. Thomason reported having $3,800 through small individual contributions.",https://nevadacurrent.com/2026/03/18/las-vegas-democratic-socialists-aim-to-put-people-over-profits-in-assembly-primaries,paragraph 50,,
3321166925e93e09910d2c57,e51e9dc9b24fa5451ccc76d7da92f9432ac256852920472e324498427cb9a3e3,a great delegation and with the mayor of the board working together the assembly square the Orange Line stop that that is,https://archive.org/download/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly.asr.srt,"time 00:19:23,82-00:19:28,01 -> time 00:19:28,02-00:19:30,46",,
bf91e0e61ae5068d8b2ee44b,55b84ee4828732cd1612aea364499b069b081e0fa7998a70f717f143c2b93819,"We expect to announce many more endorsements from elected officials, labor unions and local community leaders and activists soon. I'm inspired by Council Member Antonio Reynoso for standing up to the machine successfully and taking out a corrupt politician who stood against everything we as progressives and reformers hold dear. And since being elected, Antonio has been a steadfast advocate for his constituents, making tough choices that aren't always oooular. but that are alwavs in line with his ideals.",https://d3n8a8pro7vhmx.cloudfront.net/newkings/pages/268/attachments/original/1495475306/Brannan_NKD_City_Council_Candidate_Questionnaire_2017.pdf,paragraph 2 sentences 27-29,,
18798224e336eaf4071a7324,f36df6fb016b9faddfe2cc247ab8dc0b77f098503885b069571df179a8109d5f,How New Times funds our journalism. And why we need your help. By Chelsey Dequaine-Jerabek advertisement Food & Drink Restaurants,https://phoenixnewtimes.com/,paragraph 246 -> paragraph 250,,
1f417f1701ef2630eb6a701a,8b9e41c691c32be6fc905ecb6686097827426c9a0ca45468d10a154bdb7c6437,"Rahm had a pilot program last summer, I think it’s the Opportunity Investment Fund , and I would like to see that expanded so you can subsidize [home ownership] through either grants or low interest rate loans. Right now the program that Solis proposed for 18th and Peoria was basically exactly what [the developer] wanted with a lot of machinery to obfuscate that.",https://southsideweekly.com/meet-candidates-troy-hernandez-25th-ward,paragraph 133 sentences 4-5,,
82cf1e074d9086dd8f24f915,48083ad14be9eb9a101b64e8ea60709012370b183cbf2fc479aa4b5539782d99,"STOPPING FOREIGN INTERFERENCE by fortifying our voting systems, ensuring social networks know who is posting political content, and aggressively punishing any attempt to hack into our voting systems or to infiltrate our democracy in any way. Something our treasonous president refuses to do.",https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,paragraph 16,,
617d792c61edf2649ea67da6,7a9871d350ef2f4050645c07b8fef6de81d4ef8f1deaf72498ef0099528ea19c,"My record has been one of providing the most effective county government possible for the least amount of taxpayer dollars. During my three terms as councilman, I never voted for a tax increase. I voted to eliminate the personal property tax and reduce the county’s real estate tax burden. I also wrote the county’s first Farmland Preservation Resolution as well as the Local Labor Ordinance.",https://lehighvalleyramblings.blogspot.com/2021/04/heckman-formally-announces-candidacy.html,paragraph 11,,
025d50b7debe9f9a0a6b1743,253489940ef71a6c5de8a470bfd2d7cd333f21e81722424ddf92107630dab99c,"Moose, deer & elk from CWD areas must be processed before entry into Vermont READ MORE VT Economy Chuck and Jann Perkins, living and pioneering the alpine spirit",https://vermontbiz.com/,paragraph 106 -> paragraph 109,,
31cf798bfbe0bf772d2c8055,9670b8e56dccb9d45ccdf177fae7c2741a66da010af9c09d047ff62cc56f73ca,"Years Living In Ward: 11 Neighborhood Involvement : owner of TrueNorth Cafe, member of the Andersonville Chamber of Commerce, commissioner of Special Service Area No. 22 Andersonville, former member of the Chicago Mayoral Business Council , volunteer for University of Chicago alumni events and projects run by the Jewish United Fund of Metropolitan Chicago.",https://blockclubchicago.org/2023/01/05/10-candidates-are-vying-to-replace-retiring-ald-harry-osterman-heres-what-48th-ward-voters-should-know,paragraph 299 -> paragraph 300,,
b71cdceb403613d30dc0e52e,b68e04c1a1a9872be1b2359a0c5a139f28ed81f01bd135fbf84a10e4b8eccbb7,Transit I am pleased transit ridership is returning to pre-pandemic levels. I am committed to expanding transit to reduce carbon emissions and make progress toward meeting our climate change goals.,https://electandrea.com/my-vision,paragraph 20 -> paragraph 21,,
95ba5db73b3c728c8a58c627,d7bfd3546a17b8ad432ed8dee198b229368b17d9bd3bc0ec51e0b0f27d242849,"First, I support restoring the 2018 pension reforms for new hires in the New Orleans Municipal Employees’ Retirement System (NOMERS). BGR noted these changes brought benefits in line with national norms, and reversing them in 2020 without public input was wrong. We need to rebuild trust by putting transparency and fiscal responsibility back into pension decisions.",https://www.bgr.org/wp-content/uploads/BGR-2025-New-Orleans-City-Council-Candidate-QA-District-E.pdf,paragraph 39 sentences 14-16,,
f507effbe4244e2941a5f1cd,5f2641efc816bf97cf4e6aa742933dc2053423f3c5f69472b13391f51cc4106e,"11. If elected, will you commit to supporting legislation that raises taxes on the richest New Yorkers and large corporations in order to fund the services and investments our communities need?",https://jimowles.org/news/candidate-answers-to-joldc-adriano-espaillat-for-us-congress-ny-13-2026,paragraph 31,,
a1c86f6818c7fa68ba16eb50,9f3fbaebbd47a6472e7efdee952026493b8d551dd2d796c0ed649ce83953196a,"Hearts of Pine give up late goal in draw with One Knoxville North Berwick to ask voters about data center ban, comprehensive plan change",https://pressherald.com/,paragraph 220 -> paragraph 221,,
29faa22a679a7b165db8dae6,344aa28925bab0aec2ab0969c3cfe650598e68147dffc745aac5164cf93f3a39,"Democratic Party Report an officeholder change Elections and appointments Last elected November 7, 2017 Education Graduate University of Pittsburgh Law",https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio,paragraph 41 -> paragraph 49,,
fe5ef7c34c1b81ed88f8f1e9,c7b0b52b922fa78d587b53c0f94ea3338889a2636f3cac013fa8070125a23278,And I think it’s really important that we start having a public transit system in Louisville where people could conceivably choose using public transit instead of driving their personal automobile on a daily basis.,https://www.lpm.org/news/2018-05-21/curious-louisville-voter-guide-ryan-fenwick-answers-your-questions,paragraph 264,,
af7ff461b14bb12f4ebe7b01,8218a77e6654647bb78ebfd552f6db7e2cdb0e2d25406b051032f804cd67bf04,"Basically, agriculture, at its best, can help heal climate change, at its worst can exacerbate it. And climate change at its worst is really going to have a terrible impact on agriculture.",https://www.bigeasymagazine.com/2019/10/10/campaigning-for-a-sustainable-future-an-interview-with-marguerite-green,paragraph 67 sentences 1-2,,
8e6b65eea3fa05a036019279,313bf77e8ff0458a80be89d9b1ddfbd188c24f5f4c5ede691b290e32fbb234f4,Solutions: End poverty pay for Montana's teachers. Establish a statewide salary schedule for teachers. Eliminate the tax credit for private school donations. Keep college tuition frozen.,https://www.dannyforhd95.com/,paragraph 38 -> paragraph 39,,
