corpus_segment_id,text_sha256,text,source_urls,locators,gold_topic_code,reviewed_by
62b1ca3fac225dd82bba0b3e,f83c99569efdc8bf1c30aa591a333999e9b02d421fbbdf94b84bd249336231a5,"Are you worried that your children and grand-children might not have a safe, clean planet to grow up on? Do you think the current administration’s attitude toward environmental issues will result in cleaner water, air, and land?",https://www.tulsi2020.com/issues/environment-protection,paragraph 66,,
f3c2d57a454e5daf6b2c2345,f495e773a51b2938088a33f57afc8c86dc9faf3fa7449acb503b2e59eadd5b3a,"It would be fitting to have bike share stations on Ocean Parkway — one of the first paved bike paths in the U.S. And if done in coordination with Flatbush, it would provide quicker access for Kensington residents to/from the Q train.",https://www.justin2021.org/climate-policy,paragraph 134 sentence 3,,
f2180ee17bb1c4a3990f0c81,a5422705d1d23a358412f2363f644c2039e4f36f920e22bbf73e87f6779f58d7,"I helped my family all the way through college, even though I was the first in my family to attend college. As a young mother, we moved to St Paul which became my extended family.",https://web.archive.org/web/20220805014447id_/https://sandypappas.com/vision,paragraph 6 sentences 5-6,,
2f4c9f0eb846c45a856bf12f,c93d2c3725d2b881f0b7a84719214385078bbf76c459bd883cca942c3b48dcfc,More on syracuse.com Videos Sitemap Sponsor Content Archives Sell your car Post a job Post a classified ad Sell/rent your home,https://web.archive.org/web/20230624171610/https://www.syracuse.com/opinion/2023/06/tim-rudd-growing-syracuses-urban-core-improves-economy-for-all-your-letters.html,paragraph 88 -> paragraph 96,,
b953ab63d6923d26b4afbc36,9283a0477a57392352717e6880cd338374eb4ec0293e7f5a97c54112213f511f,"Dean is a responsible gun owner and a member of the Gun Violence Prevention Task Force, where he has sought and supported bipartisan solutions to address our nation’s gun violence epidemic. In addition, Dean supported and helped pass the Bipartisan Safer Communities Act, the first meaningful gun violence prevention legislation to become law in nearly 30 years.",https://web.archive.org/web/20231122100438/https://www.dean24.com/platform,paragraph 53,,
54f7975845325049f2702ce4,dd0716276b4ba194d6bdd4155cdcb5321d0bfc15f353afbcd8b52d5f95509bd5,"Consistently enforce involuntary commitment laws. Codify in statute the existing standard that permits involuntarily committing individuals who are a danger to themselves because they cannot meet their basic needs. Ensure that judges, prosecutors, and defense lawyers consistently seek Article 730 mental health competency exams for defendants whose offenses are related to their serious mental illness.",https://www.andrewcuomo.com/issues,paragraph 59,,
1361c0d43f330dc6b7b06bfc,131ec5a573b15e125d5acf6e29c3a71fa0ae7183ac90e078633054af9365ad23,"Recipients can pay back the loans over time with the energy savings, helping Wisconsin get cleaner energy and air while saving taxpayer dollars now and into the future. In addition, we can make real upgrades to our grid's reliability and efficiency, so that we are able to move clean, renewable energy around with minimal loss and friction.",https://www.keldaroys.com/issues/data-centers,paragraph 21 sentences 3-4,,
f868fe427a6061b6c098ab99,3fc6657d2e97fb05cddd09574549ebc2991b38ce9ab6ee119cd9c27ddfdc0347,things like the Right now today we have well over a seven billion dollar deficit when it comes to our maintenance and our state of,https://archive.org/download/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly.asr.srt,"time 00:06:05,07-00:06:09,52 -> time 00:06:09,53-00:06:15,20",,
71369e3fbc3cafff21683bc1,4b9c731bb5649285319982446f69b4052a8bbd4c0d1e5761ab323cc8b544c816,"Delivered nearly $9.5M for criminal justice reform initiatives , including efforts to prevent trafficking of black girls and and programs to reduce recidivism.",http://www.summerforpa.com:80/issues,paragraph 165,,
d85313abf97a5a1689317e0b,2bba9f683d312f643afb0ff0f07fbb522e55dbb4fab993e016aecb90292ecc4c,"This vital work cannot wait. That’s why as your state Senator, I will: Fight to pass an amendment to Virginia’s Constitution explicitly protecting a woman’s right to an abortion and reproductive health services. We need this passed immediately to protect against future Republican efforts to strip away our rights.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 19 -> paragraph 20,,
a3804cc0307afc816cb1d24d,8baa37133b0c312434f1806e52311d0ce509990b78b94fef8bbb1287a5fa6435,Donate Stay Up To Date Sign up with your email address to receive the latest campaign news and updates. Email Address,https://web.archive.org/web/20200417120740id_/https://www.electerika.com/,paragraph 70 -> paragraph 73,,
c188130213b50a94d022f2c6,67c146f7130629dd697346ae028aa995dbd81b7b510ab53de916aef1970ee0fe,"RTS On Demand Changes Restrict Access to Jobs and Retail for Rochester’s Most Marginalized July 14, 2026 Engagement Breakfast",https://reconnectrochester.org/2021/05/2021-candidates-for-rochester,paragraph 685 -> paragraph 686,,
487564d500ff61ed10833ec2,3202d8ed636497935be9641ad068742c78caf51d319617389e8eeeb0fc2ef746,37. Do you support a single-payer universal health care system? Do you or will you co-sponsor the New York Health Act? Please elaborate.,https://jimowles.org/news/candidate-answers-to-joldc-illapa-sairitupac-for-ny-assembly-district-65-2022,paragraph 106,,
9f195df018fc73a31608b930,c592b24e1dde227b5c2a567fcd8272383d143259dad4c5e5ce11bff2795f1881,"I didn’t learn to separate race from class until I went off to college. That was the first time I met people who didn’t look like me, but also had the same struggle. I saw it again during my time in the military and learned that although we have a lot of problems relating to being Black or white, we also have a class issue that is interconnected and just as complicated.",https://dailyorange.com/2023/03/maurice-brown-onondaga-legislator-candidate-emphasizes-community-values/,paragraph 126,,
35715b901ff443d41bf6ac65,3d8246b0b2c9b485e2ed354121f997dd37ddc2bfadb301442cb4b838293ab1a9,"A Habitable Planet is a human right Climate change is no longer a problem of the future. We are living through worsening heat waves, historic wildfires, droughts, and many other extreme weather events that are only going to get worse unless we make a just green transition away from fossil fuels now. This means regulating big polluters while creating good jobs and ensuring that we have a safe landing place for workers currently employed in fossil fuel industries.",https://web.archive.org/web/20240518092853id_/https://www.chaichifororegon.com/the-issues,paragraph 19 -> paragraph 20 sentences 1-3,,
3278dc0f19a39ff6b3e3c1d4,07f27e8eaee38157a3b307848e265447fbf469dd6b1632c9f38b339678e1b63a,"Yes. I will work closely with City departments to create an implementation plan. We are already making good progress on promoting the purchase of local foods by institutions run by City of Rochester. When it comes to institutions within the city limit that are not run by city government, there is not much opportunity for legislative action but rather through intentional, strategic, relationship building.",https://rocfoodpolicy.org/resources/questionnaire25/,paragraph 72 -> paragraph 73,,
dcdd64c011c704c49982b81c,5c5fb5a4806d439635fcddca5a3930650e711591b8235a086594a57d296cb3f0,"We must stop funding violations of human rights. The genocide in Gaza must end. The genocide in the Sudan must end. Every person deserves to be safe, no matter where their home is. Every state’s right to exist obligates it to extend equal rights to all people.",https://www.chrisrabb.com/platform,paragraph 100,,
3321166925e93e09910d2c57,e51e9dc9b24fa5451ccc76d7da92f9432ac256852920472e324498427cb9a3e3,a great delegation and with the mayor of the board working together the assembly square the Orange Line stop that that is,https://archive.org/download/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly.asr.srt,"time 00:19:23,82-00:19:28,01 -> time 00:19:28,02-00:19:30,46",,
b602cc23a3c7b9569e1b8804,dc110717ff23890c42a59820a1e35af40a3473feffe0713f020e7f5079735f49,"Monroe is also in favor of a severance tax on frackers and natural-gas drillers, and says it’s wrong that Pennsylvania is the only gas-producing state in the U.S. not to have such a tax. She says the money raised from a natural-gas tax could be used to fund things like education and renewable-energy production.",https://www.pghcitypaper.com/PolitiCrap/archives/2018/02/02/betsy-monroe-inspired-by-the-womens-march-is-challenging-state-rep-hal-english-in-pittsburghs-north-hills,paragraph 92,,
96eb794e4c8c7d65b48cc32d,47ec2e1027001817582cb9152d4cfac132732a2bd94fafb1d3a4af771085ae16,Browse Arts + Entertainment Features Music Film TV+Streaming Literary Arts Theater Dance Venue Guides Browse News News Browse Food + Drink,https://www.pghcitypaper.com/pittsburgh/election-guide-allegheny-county-district-attorney/Content,paragraph 30 -> paragraph 41,,
b388eb66e576b3a4fc76070e,39bb48870e6c5487cd1c7cab77705aa0a3fc93445cc45084e50abb21d5a535b1,"Thousands of women here in Atlanta scratched out a living as washerwomen. The work was heavy. Monday through Saturday, they made their way to white families, trudging from house to house picking up piles of dirty laundry. Once they were back at their own homes, they toted gallons of water from pumps and wells.",https://2020.elizabethwarren.com/atlanta-speech,paragraph 30 -> paragraph 31,,
0c2cee1c91ced56a35edde5a,9cf8985a02bd135d199bf33a19c09f0a8be612a56fd6a3ece2ef77b43c8d0cfe,"What should city government do right now to control expenses and/or create new revenues? In previous budget sessions, City Council has suggested specific revenue-enhancers, including increasing the amusement tax from 3% to 5%; requiring rental fees for park pavilions; charging fees for city-produced compost for commercial enterprises; and raising the fee for right-of-way permits for sidewalk dining.",https://web.archive.org/web/20210430142024id_/https://www.goerie.com/story/news/local/2021/04/29/democrat-liz-allen-race-erie-city-council/7388188002/,paragraph 25 -> paragraph 26,,
ad095ec361e27c4d367998ad,93f394491c8aaf15d8da3a9a0beddaf204485e280f2c6dda499b067202e462da,"I strongly believe that education can be part of the solution. I support establishing K-12 curricula statewide that teaches personal boundaries, bodily autonomy, consent, and respect as part of a comprehensive sex ed program.",https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,paragraph 36,,
e9151434fba434c27a3d89ff,7527f809129c3f5fcb19a2c206659baff733358c8b1aa43ad900d1e4fa4e8db9,"Business Sports High School Sports Betting Entertainment Living Opinion Obituaries Jobs Autos Real Estate Rentals Classifieds Mobile Tablet Apps iPhone, Android apps",https://web.archive.org/web/20230624171610/https://www.syracuse.com/opinion/2023/06/tim-rudd-growing-syracuses-urban-core-improves-economy-for-all-your-letters.html,paragraph 72 -> paragraph 87,,
cfe29e2682dd48ea7af7e858,775d80cd01204eb6f62b18191340fe9229c63f963922fa9bc7e5125fc666a5fe,"KARL: Where would you cut WILLIAMSON: -- actual security. KARL: -- for security? WILLIAMSON: I don't know specifically where I would cut it from. But I'll tell you this much, when -- when you're looking at what should the United States be concerned about in terms of dangers coming down the road? I think climate change in many people's minds is a bigger danger. And I'm not under estimating or minimizing some of the international dangers that exist.",https://abcnews.com/Politics/marianne-williamsons-week-interview-full-transcript-2024-campaign/story?id=97633670,paragraph 154 -> paragraph 157 sentences 1-4,,
f68befa2aa5f4ebc043f841f,a63ecbe8cd8946a2cf5903dadb099fa3b07ddebe842cf9a65cdd26cf651bc989,"Avilés said she believes Solidarity PAC does not support her because she ""affirms Palestinian life."" This has been shared 0 times",https://www.bkreader.com/newsletter/meet-your-candidates-alexa-aviles-and-ling-ye-for-city-council-district-38-10485822,paragraph 67 -> paragraph 68,,
7bc69c22e0e3a44160a59f47,2e64289066eb8cdcc48de7902183d7a8f7fb8ede30f57391cec974747f1b8da5,Obituaries Police & Fire Real Estate Sports Things to Do Transportation By Neighborhood All Neighborhoods Astoria Bayside Breezy Point Corona Far Rockaway,https://qns.com/2026/01/mary-jobaida-ad-36-special-election/,paragraph 14 -> paragraph 26,,
1357cc5af1035306c85549dc,cc11096dd7d93c485b01ff5eff55c72581d3c4777c2f72eba622a88e2eb7a587,the early education we could ask for I know that lifting the cap has become an issue within the district not only in your race but in the state Senate race as,https://archive.org/download/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly/Greater_Somerville_Election_Special_-_State_Representative_Tim_Toomey_and_Candidate_Mike_Connolly.asr.srt,"time 00:11:07,46-00:11:11,53 -> time 00:11:11,54-00:11:16,56",,
d77d3720d48661c3e5044088,cc847f3eadb7b6c064c7f019c6764fa68126a63aa2ea01052f8a9b0e19be045e,"Creo debe sea una prioridad encontrar fuentes innovadoras de financiación para las inversiones en la primera infancia. & & & & & & & Answer&in&English:& An expansion of early childhood education is necessary, and I am committed to getting it done as your next County Executive. I understood as a teacher the critical link between quality care and brain development.",https://www.latinomontgomerydems.org/wp-content/uploads/2018/03/Elrich-Questionnaire-2.23.pdf,paragraph 4 sentences 7-8,,
48befaa3c33e5a6db2772900,9824082cacec7bdc26232567691e3bd16ff714f66cdaa97644dbb76abe7998fa,"It’s why I have so passionately fought and organized against this administration’s actions against women. Most crucially, this has included protesting Brett Kavanaugh’s nomination to the Supreme Court, whose pro-life ideology will ensure that the rights enshrined in Roe v. Wade will be whittled away, if not outright abolished.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 17,,
d456fdd62a5ad631eaa1198c,1d1014b7a40cf4f5a510ff95fbe0d156efe44d0c18fc9049659406292a3177f1,Massachusetts State Representative Somerville Donate Scroll Volunteer for Erika: Name * First Name Last Name Email * Phone * (###) ### #### Thank you! Make a Donation:,https://web.archive.org/web/20200417120740id_/https://www.electerika.com/,paragraph 4 -> paragraph 17,,
da14fef2f54b4d15558efa38,9fe309928da008f387625e0133d308057e508ca4636f3c7a7a0aedf8a512b1a3,We should also continue investments like the reconstruction of East Main Street with dedicated bike lanes and sidewalks for pedestrians to demonstrate how such infrastructure can be the catalyst to rebuild and reconnect neighborhoods.,https://reconnectrochester.org/2021/05/2021-candidates-for-rochester,paragraph 233,,
eae6f1076ea4ad55ae4702f6,cffe9e8c684510655d729968d8154741d138a4feebf1919137ba9bdee1e7a42e,"Endorsements Media Recent Press Pledges Press Releases Volunteer Voting Information Donate Select Page End Police Brutality, Reimagine Public Safety My first protest was in 1997 with my step father. We were protesting the brutalization of Abner Louima by the police. 23 years later, we are protesting the racist murders of George Floyd and Breonna Taylor. I feel betrayed when I see police flagrantly violating the rights of black people across this country.",https://pharaforassembly.com/platform/policing,paragraph 36 -> paragraph 46,,
e8d49e446c61fea3d3d948d4,1bf5acb788a4d6f600d2c5cb34547c0e11d0673e99a8ea3ce445597f02d8d23a,"I know there is more that unites us than divides us. Students are a part of this community. You ride unreliable Centro buses , you rent from absentee landlords. The problems you face also confront tens of thousands of other families living alongside you in this city.",https://dailyorange.com/2023/03/maurice-brown-onondaga-legislator-candidate-emphasizes-community-values/,paragraph 127,,
7e362de820b843ef5f0a71c8,5c3e038a889998ff3c0297bc691bc471d68030bbeb1ff99500238230cce7cbe5,"We need leaders who will bring together our diverse community into a movement towards justice, equality, compassion, and solidarity. Join in supporting Farrah Chaichi for HD 35.",https://web.archive.org/web/20240518092853id_/https://www.chaichifororegon.com/the-issues,paragraph 26,,
5110ea6945016b4d97e0fc47,416279c40bb5254e940e693d81b5393ae43a4320676353082c6fc581656fcdf0,"DeFendini, a Democrat, was defeated in the 2023 election after Alderperson Patrick Kuehl ran a successful last-minute write-in campaign that “blindsided” local organizers and, according to past reporting , multiple other council members.",https://ithacavoice.org/2025/01/former-alderperson-jorge-defendini-launches-campaign-for-first-ward-seat/,paragraph 109,,
64dd2e9d98f6b76dcd66ce2f,616e8f34dc68464a51afe010c91c88b9bba6cf9bf10994fce1c65c39924d98a9,"""I'm not a person that had envisioned themselves running for office, and I don't consider myself to be a traditional candidate in many ways,"" Orkin said. ""But it's just the most incredible experience to knock on 1,000 doors, and to have people respond really well to your message, and to have people really value the work that you've done, and really want you to be the person to represent them.""",https://hellgatenyc.com/david-orkin-assembly-district-38-interview/,paragraph 42,,
